id,category,subcategory,question,correct_answer,difficulty,model,status,extracted,rel_error
Q207,Historical Questions,Life Expectancy,What was India's life expectancy in 2020 according to WHO data?,70.2,Easy,Free_Router,error,,
Q207,Historical Questions,Life Expectancy,What was India's life expectancy in 2020 according to WHO data?,70.2,Easy,Groq_Compound,error,,
Q207,Historical Questions,Life Expectancy,What was India's life expectancy in 2020 according to WHO data?,70.2,Easy,Groq_Compound_Mini,error,,
Q207,Historical Questions,Life Expectancy,What was India's life expectancy in 2020 according to WHO data?,70.2,Easy,Allam_2_7B,correct,69.6,0.0085
Q207,Historical Questions,Life Expectancy,What was India's life expectancy in 2020 according to WHO data?,70.2,Easy,OSS_Safeguard_20B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,LLaMA_3_3_70B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,LLaMA_3_1_8B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,LLaMA_4_Scout_17B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Qwen3_32B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,OpenAI_OSS_20B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,NVIDIA_Nemotron_120B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,OpenAI_OSS_120B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Gemma_4_31B,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,MiniMax_M2_5,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Baidu_CoBuddy,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,LiquidAI_Instruct,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,OpenAI_OSS_20B_OR,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Owl_Alpha,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Free_Router,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Groq_Compound,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Groq_Compound_Mini,error,,
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,Allam_2_7B,correct,76.8,0.0078
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,Easy,OSS_Safeguard_20B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,LLaMA_3_3_70B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,LLaMA_3_1_8B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,LLaMA_4_Scout_17B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Qwen3_32B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,OpenAI_OSS_20B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,NVIDIA_Nemotron_120B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,OpenAI_OSS_120B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Gemma_4_31B,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,MiniMax_M2_5,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Baidu_CoBuddy,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,LiquidAI_Instruct,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,OpenAI_OSS_20B_OR,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Owl_Alpha,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Free_Router,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Groq_Compound,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Groq_Compound_Mini,error,,
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,Allam_2_7B,correct,76.3,0.0205
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,Easy,OSS_Safeguard_20B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,LLaMA_3_3_70B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,LLaMA_3_1_8B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,LLaMA_4_Scout_17B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Qwen3_32B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,OpenAI_OSS_20B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,NVIDIA_Nemotron_120B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,OpenAI_OSS_120B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Gemma_4_31B,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,MiniMax_M2_5,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Baidu_CoBuddy,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,LiquidAI_Instruct,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,OpenAI_OSS_20B_OR,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Owl_Alpha,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Free_Router,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Groq_Compound,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Groq_Compound_Mini,error,,
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,Allam_2_7B,correct,78.9,0.0
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,Easy,OSS_Safeguard_20B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,LLaMA_3_3_70B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,LLaMA_3_1_8B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,LLaMA_4_Scout_17B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Qwen3_32B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,OpenAI_OSS_20B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,NVIDIA_Nemotron_120B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,OpenAI_OSS_120B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Gemma_4_31B,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,MiniMax_M2_5,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Baidu_CoBuddy,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,LiquidAI_Instruct,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,OpenAI_OSS_20B_OR,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Owl_Alpha,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Free_Router,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Groq_Compound,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Groq_Compound_Mini,error,,
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,Allam_2_7B,correct,78.9,0.0247
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,Easy,OSS_Safeguard_20B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,LLaMA_3_3_70B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,LLaMA_3_1_8B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,LLaMA_4_Scout_17B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Qwen3_32B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,OpenAI_OSS_20B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,NVIDIA_Nemotron_120B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,OpenAI_OSS_120B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Gemma_4_31B,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,MiniMax_M2_5,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Baidu_CoBuddy,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,LiquidAI_Instruct,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,OpenAI_OSS_20B_OR,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Owl_Alpha,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Free_Router,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Groq_Compound,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Groq_Compound_Mini,error,,
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,Allam_2_7B,correct,73.1,0.0369
Q212,Historical Questions,Life Expectancy,What was Brazil's life expectancy in 2019?,75.9,Easy,OSS_Safeguard_20B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,LLaMA_3_3_70B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,LLaMA_3_1_8B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,LLaMA_4_Scout_17B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Qwen3_32B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,OpenAI_OSS_20B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,NVIDIA_Nemotron_120B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,OpenAI_OSS_120B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Gemma_4_31B,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,MiniMax_M2_5,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Baidu_CoBuddy,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,LiquidAI_Instruct,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,OpenAI_OSS_20B_OR,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Owl_Alpha,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Free_Router,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Groq_Compound,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Groq_Compound_Mini,error,,
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,Allam_2_7B,correct,81.8,0.0062
Q213,Historical Questions,Life Expectancy,What was the life expectancy in the United Kingdom in 2019?,81.3,Easy,OSS_Safeguard_20B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,LLaMA_3_3_70B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,LLaMA_3_1_8B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,LLaMA_4_Scout_17B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Qwen3_32B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,OpenAI_OSS_20B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,NVIDIA_Nemotron_120B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,OpenAI_OSS_120B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Gemma_4_31B,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,MiniMax_M2_5,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Baidu_CoBuddy,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,LiquidAI_Instruct,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,OpenAI_OSS_20B_OR,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Owl_Alpha,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Free_Router,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Groq_Compound,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Groq_Compound_Mini,error,,
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,Allam_2_7B,correct,67.3,0.0
Q214,Historical Questions,Life Expectancy,What was Pakistan's life expectancy in 2019 according to WHO?,67.3,Easy,OSS_Safeguard_20B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,LLaMA_3_3_70B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,LLaMA_3_1_8B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,LLaMA_4_Scout_17B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Qwen3_32B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,OpenAI_OSS_20B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,NVIDIA_Nemotron_120B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,OpenAI_OSS_120B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Gemma_4_31B,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,MiniMax_M2_5,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Baidu_CoBuddy,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,LiquidAI_Instruct,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,OpenAI_OSS_20B_OR,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Owl_Alpha,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Free_Router,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Groq_Compound,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Groq_Compound_Mini,error,,
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,Allam_2_7B,correct,33.0,0.1
Q215,Historical Questions,Mortality,What was India's infant mortality rate per 1000 live births in 2019?,30.0,Medium,OSS_Safeguard_20B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,LLaMA_3_3_70B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,LLaMA_3_1_8B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,LLaMA_4_Scout_17B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Qwen3_32B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,OpenAI_OSS_20B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,NVIDIA_Nemotron_120B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,OpenAI_OSS_120B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Gemma_4_31B,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,MiniMax_M2_5,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Baidu_CoBuddy,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,LiquidAI_Instruct,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,OpenAI_OSS_20B_OR,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Owl_Alpha,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Free_Router,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Groq_Compound,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Groq_Compound_Mini,error,,
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,Allam_2_7B,correct,28.0,0.0667
Q216,Historical Questions,Mortality,How many infants per 1000 live births died in India in 2019?,30.0,Medium,OSS_Safeguard_20B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,LLaMA_3_3_70B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,LLaMA_3_1_8B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,LLaMA_4_Scout_17B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Qwen3_32B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,OpenAI_OSS_20B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,NVIDIA_Nemotron_120B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,OpenAI_OSS_120B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Gemma_4_31B,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,MiniMax_M2_5,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Baidu_CoBuddy,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,LiquidAI_Instruct,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,OpenAI_OSS_20B_OR,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Owl_Alpha,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Free_Router,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Groq_Compound,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Groq_Compound_Mini,error,,
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,Allam_2_7B,partial,35.0,0.25
Q217,Historical Questions,Mortality,What was India's infant mortality rate in 2020 according to World Bank?,28.0,Medium,OSS_Safeguard_20B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,LLaMA_3_3_70B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,LLaMA_3_1_8B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,LLaMA_4_Scout_17B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Qwen3_32B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,OpenAI_OSS_20B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,NVIDIA_Nemotron_120B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,OpenAI_OSS_120B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Gemma_4_31B,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,MiniMax_M2_5,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Baidu_CoBuddy,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,LiquidAI_Instruct,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,OpenAI_OSS_20B_OR,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Owl_Alpha,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Free_Router,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Groq_Compound,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Groq_Compound_Mini,error,,
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,Allam_2_7B,partial,35.0,0.3725
Q218,Historical Questions,Mortality,According to World Bank what was India's infant mortality rate in 2021?,25.5,Medium,OSS_Safeguard_20B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,LLaMA_3_3_70B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,LLaMA_3_1_8B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,LLaMA_4_Scout_17B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Qwen3_32B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,OpenAI_OSS_20B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,NVIDIA_Nemotron_120B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,OpenAI_OSS_120B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Gemma_4_31B,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,MiniMax_M2_5,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Baidu_CoBuddy,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,LiquidAI_Instruct,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,OpenAI_OSS_20B_OR,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Owl_Alpha,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Free_Router,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Groq_Compound,error,,
Q219,Historical Questions,Vaccination,What was India's measles vaccination coverage among children in 2019?,91.0,Medium,Groq_Compound_Mini,error,,
